,text,polarity,subjectivity,date,sentiment
0,Omers Administration Has Lifted By $1.52 Million Its Coca Cola Co $KO Position https://t.co/dwcb1yoCEO,0.0,0.0,2018-02-03 19:27:49,neutral
1,"RT @firestone_brian: #Wellsfargo Gets Sanctioned and Curbed By the Fed But Will They Clean Their Swamp That Is Their Pharma Analyst, David…",0.366666666667,0.7,2018-02-03 18:51:27,positive
2,"Thompson Investment Management Cut Coca Cola Co $KO Stake by $422,685 https://t.co/PXbLtvbOFU",0.0,0.0,2018-02-03 18:33:10,neutral
3,"RT @firestone_brian: #Wellsfargo Gets Sanctioned and Curbed By the Fed But Will They Clean Their Swamp That Is Their Pharma Analyst, David…",0.366666666667,0.7,2018-02-03 18:30:25,positive
4,Pinnacle Associates Ltd. Has $5.13 Million Stake in The Coca-Cola Co $KO https://t.co/2uKq1u75WE,0.0,0.0,2018-02-03 18:25:25,neutral
5,The Coca-Cola Co $KO Position Cut by Fiduciary Group LLC https://t.co/HJuxw2mrEc,0.0,0.0,2018-02-03 18:25:13,neutral
6,Pinnacle Financial Partners Has Boosted Coca Cola Co $KO Holding https://t.co/14Qfgkg3YR,0.0,0.0,2018-02-03 17:39:24,neutral
7,"RT @NYSE: This Opening Bell with @Dietcoke was a little feisty and a little twisted, but in the end helped us find our zest self (NYSE: $KO…",-0.291666666667,0.666666666667,2018-02-03 16:40:53,negative
8,Coca Cola Co $KO Stock Rose While Ycg Cut Its Stake https://t.co/NSWcKnIulq,0.6,0.95,2018-02-03 16:40:45,positive
9,"The Economy is Booming, Unemployment is Low, Stock Mkt is @ All Time Highs 
&amp; I Can't Feel It
 $aapl $amzn $agn… https://t.co/OeJI8LK5MW",0.0,0.3,2018-02-03 16:20:58,neutral
10,Coca $KO Holder Armstrong Henry H Associates Has Trimmed Position as Valuation Rose https://t.co/zblDwQ6ZO8,0.6,0.95,2018-02-03 16:18:04,positive
11,Sva Plumb Wealth Management Lowered Its Holding in Coca Cola Co Com $KO by $1.65 Million as Valuation Rose ...,0.6,0.95,2018-02-03 16:13:24,positive
12,RT @kingoption3: $BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE $GS $tsla…,0.0,0.0,2018-02-03 15:27:04,neutral
13,Commerzbank Aktiengesellschaft FI Decreases Stake in The Coca-Cola Co $KO https://t.co/L7OnjEBZwm,0.0,0.0,2018-02-03 15:24:45,neutral
14,RT @kingoption3: $BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE $GS $tsla…,0.0,0.0,2018-02-03 15:13:50,neutral
15,"As Coca $KO Shares Rose, Saratoga Research &amp; Investment Management Has Lowered Stake https://t.co/Iq6hDmWs3R",0.6,0.95,2018-02-03 15:13:49,positive
16,Big Call Buyers https://t.co/dJ2oMHMJQv $JPM $BAC $APO $AMGN $KO $AVGO $ROKU $AMT $AMED $MTG $TEVA $GRMN $VLO $LJPC $WMT $TDC $JD $VZ,0.0,0.1,2018-02-03 14:41:44,neutral
17,"Visionary Asset Management Position in Coca Cola Co $KO Has Trimmed by $387,225 as Share Value Rose ...",0.6,0.95,2018-02-03 14:31:50,positive
18,"RT @firestone_brian: #Wellsfargo Gets Sanctioned and Curbed By the Fed But Will They Clean Their Swamp That Is Their Pharma Analyst, David…",0.366666666667,0.7,2018-02-03 14:11:46,positive
19,"Howard Capital Management Position in Coca Cola Co $KO Has Upped by $398,025 https://t.co/rALMQFGhFB",0.0,0.0,2018-02-03 12:46:14,neutral
20,"#Wellsfargo Gets Sanctioned and Curbed By the Fed But Will They Clean Their Swamp That Is Their Pharma Analyst, Dav… https://t.co/IeBUH7XRE9",0.366666666667,0.7,2018-02-03 12:30:20,positive
21,The Coca-Cola $KO versus Long Blockchain $LBCC Financial Review https://t.co/J4OnPLcVis,-0.025,0.2,2018-02-03 12:21:39,negative
22,RT @kingoption3: $BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE $GS $tsla…,0.0,0.0,2018-02-03 12:11:29,neutral
23,$BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE… https://t.co/UBnigmYs2u,0.0,0.0,2018-02-03 12:09:56,neutral
24,"As Coca Cola $KO Shares Rose, Halsey Associates Cut Its Holding https://t.co/uXMy8bIJ6B",0.6,0.95,2018-02-03 11:47:01,positive
25,Coca $KO Stake Held by Rbo &amp; Co Llc https://t.co/GWHma8f4wa,0.0,0.0,2018-02-03 11:46:13,neutral
26,The Coca-Cola Co $KO Position Cut by Pinnacle Associates Ltd. https://t.co/M3Ar3Eonpd,0.0,0.0,2018-02-03 11:15:33,neutral
27,"Fiduciary Group LLC Sells 10,518 Shares of The Coca-Cola Co $KO https://t.co/aeFGKIn77e",0.0,0.0,2018-02-03 10:39:15,neutral
28,Coca Cola Co $KO Holding Has Upped by Findlay Park Partners Llp https://t.co/aR5f6FrXc7,0.0,0.0,2018-02-03 10:18:15,neutral
29,"$AAPL $AMZN $KO $PEP $XRX:

Big Bounces Follow Big Market Selloffs; Who’s the Bad Apple of …:

https://t.co/sFDpUadSDr",-0.233333333333,0.288888888889,2018-02-03 10:05:06,negative
30,It's good to buy and hodl $KO https://t.co/NwLCcVLxok,0.7,0.6,2018-02-03 07:14:08,positive
31,It's good to buy and hodl - $KO chart https://t.co/tv8jLvd40U,0.7,0.6,2018-02-03 07:14:08,positive
32,"RT @lolaperez0211: Market cap of the world’s most valuable companies

#dow #nasdaq #nyse #SP500 #CAC40 #FTSE #nikkei 
$AAPL $AMZN $XOM $GOO…",0.5,0.5,2018-02-03 06:44:54,positive
33,Traders Buy Shares of The Coca-Cola $KO on Weakness https://t.co/2NM9D9oH4o,0.0,0.0,2018-02-03 04:03:12,neutral
34,$KO open interest for maturity 02/09/2018. High put=46.00 High call=49.00 #maxpain #options https://t.co/iWALG6fr2k https://t.co/9oCIHdiXj4,0.106666666667,0.526666666667,2018-02-03 02:37:24,positive
35,"Did Anybody @ #Wellsfargo Ask Pharma Analyst, David Maris Why He Deleted His Tweet About Mike Pearson?Would They Ha… https://t.co/7wFrE6nnau",0.0,0.0,2018-02-03 01:10:43,neutral
36,Life Insurance Exam: Top 10 Ways To Ace Your Test https://t.co/Bgl2o6ko5S #lifeinsurance $SBUX $KO $PEP $SPY,0.5,0.5,2018-02-03 01:05:26,positive
37,K we know a bag of popcorn is .03c and a coke $ko is .07c yet $amc markers it up to $10-14 for this crap. $HMNY,-0.8,0.8,2018-02-03 00:50:28,negative
38,RT @CannaInvestor: Soda &amp; Sativa: How This Company’s Strategy Resembles Coca Cola 🌿 $MRMD $KO @MariMedInc @CocaCola #Marijuana #Cannabis #S…,0.0,0.0,2018-02-03 00:16:46,neutral
39,RT @CannaInvestor: Soda &amp; Sativa: How This Company’s Strategy Resembles Coca Cola 🌿 $MRMD $KO @MariMedInc @CocaCola #Marijuana #Cannabis #S…,0.0,0.0,2018-02-03 00:13:49,neutral
40,RT @kingoption3: $BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE $GS $tsla…,0.0,0.0,2018-02-02 22:11:43,neutral
41,https://t.co/gu5gmbsWGe | 42s top5 $VCO $SKX $KBSF $PFGC $PVH | top5 mktGain $BTI $BUD $SNE $ABEV $KO | top5 mktLos… https://t.co/be2QyJ7JrQ,0.0,0.0,2018-02-02 21:09:29,neutral
42,$BTC $spx $nasdaq $ftse $dax $cac $djia $c $XOM $amzn $googl $AVGO $AAPL $WFM $cvs $bac $WMT $COST $WFC $jnj $GE… https://t.co/1iu6U7vLRz,0.0,0.0,2018-02-02 20:57:50,neutral
43,Coca Cola Co $KO Shareholder Vontobel Asset Management Upped Its Stake by $4.05 Million as Market Valuation...,0.0,0.0,2018-02-02 20:53:07,neutral
44,"has anyone else used this? i've been getting in on some great trades from it https://t.co/6GZq9S9TVd
$KO $CNX $CEIX https://t.co/mHzB6rGvuu",0.8,0.75,2018-02-02 20:31:45,positive
45,Coca Cola Co $Put $KO Holder 683 Capital Management Decreased Its Position by $4.50 Million as Share Value ...,-0.4,0.7,2018-02-02 20:24:40,negative
46,https://t.co/gu5gmbsWGe | 42s top5 $VCO $SKX $KBSF $PFGC $PVH | top5 mktGain $SNE $BUD $BTI $KO $ABEV | top5 mktLos… https://t.co/nmBdPepWKf,0.0,0.0,2018-02-02 20:09:16,neutral
47,@Roymac28 Today's trade has changed the complexion of some charts. S&amp;P target is now down at 2729 and $ko is indica… https://t.co/eVn1YvImfz,-0.155555555556,0.288888888889,2018-02-02 20:00:13,negative
48,"Ready for Right to Left ? $DJI #dow26k @PRO_FITS 😋
$AAPL $AXP $BA $CAT $CSCO $CVX $DIS $DWDP $GE $GS $HD $IBM $INTC… https://t.co/W9Q9JfZaFE",0.161904761905,0.345238095238,2018-02-02 19:48:47,positive
49,Investment Centers of America Inc. Cuts Holdings in The Coca-Cola Co $KO https://t.co/Qytgue1yEL,0.0,0.0,2018-02-02 19:46:13,neutral
50,Hs Management Partners Stake In Coca Cola Co $KO Was Has Boosted https://t.co/kW7DrruS15,0.0,0.0,2018-02-02 19:38:02,neutral
51,$KO hits are pull back target of  46.86.,0.0,0.0,2018-02-02 19:37:49,neutral
52,RT @CannaInvestor: Soda &amp; Sativa: How This Company’s Strategy Resembles Coca Cola 🌿 $MRMD $KO @MariMedInc @CocaCola #Marijuana #Cannabis #S…,0.0,0.0,2018-02-02 19:23:33,neutral
53,Soda &amp; Sativa: How This Company’s Strategy Resembles Coca Cola 🌿 $MRMD $KO @MariMedInc @CocaCola #Marijuana… https://t.co/HoFw9XhA3Q,0.0,0.0,2018-02-02 19:20:18,neutral
54,https://t.co/gu5gmbsWGe | 42s top5 $VCO $SKX $KBSF $PFGC $PVH | top5 mktGain $SNE $BUD $BTI $ABEV $KO | top5 mktLos… https://t.co/Qer4zGRC0D,0.0,0.0,2018-02-02 19:09:10,neutral
55,Ycg Has Trimmed Its Coca Cola Co $KO Holding https://t.co/0cBNiTznv6,0.0,0.0,2018-02-02 19:08:54,neutral
56,Swiss National Bank Has Boosted Coca Cola Co $KO Position https://t.co/m1chEnlyaX,0.0,0.0,2018-02-02 18:28:46,neutral
57,P&amp;G &amp; these other Dow stocks go down the least when the market is in the grips of a sell-off… https://t.co/aeTWlj2NFo,-0.193518518519,0.35462962963,2018-02-02 18:26:03,negative
58,$AAPL $AXP $CAT $CSCO $CVX $GE $IBM $JNJ $KO $MCD $MRK $PFE $PG $TRV $UNH $VZ $XOM https://t.co/RSUIuzpeF9,0.0,0.0,2018-02-02 17:14:12,neutral
59,"$KO:

Earnings Momentum Make Coca-Cola (KO) a Buy at recent price of …:

https://t.co/J6CHpiNOnW",0.0,0.25,2018-02-02 16:14:13,neutral
60,$AAPL #APPLE $AXP $CAT $CSCO $CVX $GE $IBM $JNJ $KO $MCD $MRK $PFE $PG $TRV $UNH $VZ $XOM https://t.co/d7U0qZjYfg,0.0,0.0,2018-02-02 15:52:39,neutral
61,$AAPL #APPLE $AXP $CAT $CSCO $CVX $GE $IBM $JNJ $KO $MCD $MRK $PFE $PG $TRV $UNH $VZ $XOM https://t.co/eBkLGVkVsS,0.0,0.0,2018-02-02 15:52:38,neutral
62,"InterOcean Capital LLC Sells 3,985 Shares of The Coca-Cola Co $KO https://t.co/BtSS33u9XF",0.0,0.0,2018-02-02 15:49:27,neutral
63,Super Bowl Ads shy from politics and mind their manners $KO #KO #Lifestyle #Sports #Technology https://t.co/WNNEn43Z61,-0.0833333333333,0.583333333333,2018-02-02 15:30:03,negative
64,$KO flt_ut_continuation_3ll  Stock at: 47.12 #Open [Feb-16 48 #Calls 0.28] https://t.co/RL9fbxAYZy,0.0,0.5,2018-02-02 15:17:12,neutral
65,"PepsiCo Takes Aim at LaCroix, as Does Everyone Else @themotleyfool #stocks $KO, $KR, $PEP, $FIZZ https://t.co/e4ez4upj7i",0.0,0.0,2018-02-02 14:39:13,neutral
66,"$BRK.A $KO $KHC:

Warren Buffett, already the ‘god of stocks’ in China, may need to …:

https://t.co/NKQ516OxQ8",0.0,0.0,2018-02-02 14:03:09,neutral
67,"$KO $PEP $DPS:

2018 Super Bowl Ad: Coke’s Super Bowl Ad Focuses on Diversity …:

https://t.co/SFfTm9QSFu",0.333333333333,0.666666666667,2018-02-02 13:35:05,positive
68,NEW!  5 Big time companies are expected to announce their #dividend in February.  $WMT $ADM $GPC $KO $TROW https://t.co/SLDOoDJ2xt,0.0234848484848,0.318181818182,2018-02-02 13:33:50,positive
69,"Lowe Brockenbrough &amp; Company Has Trimmed Stake in Coca Cola Co Com $KO by $318,915 https://t.co/csLmJsEZDb",0.0,0.0,2018-02-02 12:29:19,neutral
70,"$PEP $KO $DPS:

2018 Super Bowl Ad: Pepsi Brings “em All Back — Even the King of …:

https://t.co/hSeJrIvVLJ",0.166666666667,0.333333333333,2018-02-02 12:25:08,positive
71,"Bank Of The West Has Lowered Coca Cola Co $KO Holding By $823,365 https://t.co/tBjPVKM94z",0.0,0.0,2018-02-02 12:24:37,neutral
72,$VNQ $O $VTR $PDCO $FAST $TGT $UNH $LAND $UNM $BMS $WFC $KO $CLDT $VFC $VER https://t.co/9KNtEp4TLJ,0.2,0.6,2018-02-02 11:28:33,positive
73,$VNQ $O $VTR $PDCO $FAST $TGT $UNH $LAND $UNM $BMS $WFC $KO $CLDT $VFC $VER https://t.co/Eqaf4eFbfI,0.2,0.6,2018-02-02 11:28:33,positive
74,Coca $KO Shareholder Jag Capital Management Has Lowered Its Position as Shares Rose https://t.co/VxBQQHif7h,0.6,0.95,2018-02-02 11:22:00,positive
75,The Coca-Cola Co $KO Shares Sold by InterOcean Capital LLC https://t.co/3QPvLqoYMQ,0.0,0.0,2018-02-02 11:05:32,neutral
76,"Armstrong Henry H Associates Lowered Position in Coca $KO by $456,300 https://t.co/F3S0lzDyyU",0.0,0.0,2018-02-02 11:04:13,neutral
77,Willis Investment Counsel Has $20.13 Million Position in The Coca-Cola Co $KO https://t.co/2HsslatVQx,0.0,0.0,2018-02-02 11:03:35,neutral
78,"Everett Harris &amp; Company Has Trimmed By $568,755 Its Coca Cola Company $KO Holding https://t.co/WYpBGNde5v",0.0,0.0,2018-02-02 10:53:23,neutral
79,"$BUD $KO:

During the Super Bowl, expect TV commercials to discuss student debt:

https://t.co/EigJLvS2SJ",0.333333333333,0.666666666667,2018-02-02 10:23:13,positive
80,$KO https://t.co/ZTIcvYqTx7 Pot. cont. Downtrend INTRAWEEK 60m-15m-4m combo chart #CocaCola #Trading https://t.co/yKnDF1a0DB,0.0,0.0,2018-02-02 10:20:44,neutral
81,Coca Cola Co $KO Stock Rose While Bragg Financial Advisors Raised Its Stake https://t.co/uQDcteVXSF,0.3,0.475,2018-02-02 10:09:15,positive
82,The Coca-Cola Co $KO Holdings Raised by Boston Private Wealth LLC https://t.co/Yp7KWRViIH,0.0,0.375,2018-02-02 09:38:31,neutral
83,The Coca-Cola Co $KO Holdings Trimmed by Brown Advisory Inc. https://t.co/6hPBJulbtt,0.0,0.0,2018-02-02 09:37:16,neutral
84,"BB&amp;T Securities LLC Buys 29,417 Shares of The Coca-Cola Co $KO https://t.co/3ZA4UeOain",0.0,0.0,2018-02-02 09:27:03,neutral
85,The Coca-Cola Co $KO Shares Sold by Associated Banc Corp https://t.co/LeQYvSjwkf,0.0,0.0,2018-02-02 09:19:07,neutral
86,Short Interest in The Coca-Cola Co $KO Rises By 15.6% https://t.co/57BkiVPplf,0.0,0.3,2018-02-02 07:48:08,neutral
87,"We Call For The Termination of #Allergan CEO On Op Losses, EPS Fraud, Material Omissions, Incompetence &amp; Breaking C… https://t.co/cOPCwFdycK",0.0,0.0,2018-02-02 05:44:02,neutral
88,"We Call For The Termination of #Allergan CEO On Op Losses, EPS Fraud, Material Omissions, Incompetence &amp; Breaking C… https://t.co/VcsdVLV0Ht",0.0,0.0,2018-02-02 05:43:12,neutral
89,$XLP Consumer Staples $PG $KO $COST $MO $MDLZ broke out off of a divergence signal &amp; testing new support https://t.co/eGQjrx7sbQ,0.136363636364,0.454545454545,2018-02-02 03:52:59,positive
90,"Robert Edward Long Sells 15,000 Shares of The Coca-Cola Co $KO Stock https://t.co/H5uw25dk4g",-0.05,0.4,2018-02-02 03:21:20,negative
91,"$KO

https://t.co/3srKjocdFf",0.0,0.0,2018-02-02 01:44:37,neutral
92,$KO flt_ut_continuation_3ll  Stock at: 47.45 #Open [Feb-16 48 #Calls 0.39] https://t.co/j2EDjemqKb,0.0,0.5,2018-02-02 01:43:09,neutral
93,Short vol percent for $FPE on 2018-01-31 is 68%. https://t.co/t43uBcc7EC $ALLY 75% $IBM 39% $MCK 39% $KO 54%,0.0,0.3,2018-02-01 23:54:02,neutral
94,Price Moves vs Expected Moves $MDLZ $UAA $GPRO $AAPL $GM $KO $F $PG $MO $TSLA $MAT $KODK https://t.co/Gp1GXYVzzR https://t.co/2lZvYqdQPV,-0.1,0.4,2018-02-01 23:44:11,negative
95,"$KO:

Exclusive: Why the president of Coca-Cola Florida is leaving:

https://t.co/g6x3ONZAkH",0.0,0.0,2018-02-01 20:19:05,neutral
96,"RT @LaurieInMadison: “The spectacle and attraction of pro football in this country, even in successive years of declining popularity, remai…",0.0,0.0,2018-02-01 20:09:06,neutral
97,"“The spectacle and attraction of pro football in this country, even in successive years of declining popularity, re… https://t.co/r8kD9Gc5rA",0.0,0.0,2018-02-01 20:03:50,neutral
98,Ropes Wealth Advisors LLC Raises Stake in The Coca-Cola Co $KO https://t.co/pOtsGlS48I,0.0,0.0,2018-02-01 19:50:05,neutral
99,"I really recommend checking this out for finding great stocks to trade https://t.co/vreng1FRT8
$CIF $CL $KO https://t.co/eyivdHiMhR",0.5,0.475,2018-02-01 19:05:21,positive
100,Tukman Grossman Capital Management Holding in Coca Cola Co $KO Has Decreased by $7.02 Million ...,-0.4,0.7,2018-02-01 18:55:06,negative
101,"Mitsubishi UFJ Trust &amp; Banking Corp Purchases 48,245 Shares of The Coca-Cola Co $KO https://t.co/fOFIVoaBfz",0.0,0.0,2018-02-01 18:32:51,neutral
102,"4 Southern Stocks to Buy Right Now (and 1 to Avoid) @themotleyfool #stocks $BAC, $KO, $HD, $NUE, $TREX https://t.co/RbzcQchsKL",0.142857142857,0.267857142857,2018-02-01 18:28:01,positive
103,NEW POST: I Told You: I Ain't Got No Agua  https://t.co/vda0YBtR0A $EWW $KO $KOF $QQQ $SPY,0.136363636364,0.454545454545,2018-02-01 18:26:26,positive
104,$KRED $KO #Coffee Maker Gets $Soda Support | Orange County Business Journal https://t.co/QyCTKC2tED,0.0,0.0,2018-02-01 18:01:41,neutral
105,Coca-Cola launches AR campaign with Alipay for Chinese New Year https://t.co/nBVPBozXv4 via @mobilemktrdaily $KO,0.0681818181818,0.227272727273,2018-02-01 17:19:25,positive
106,"$KO:

Coca-Cola releases 2018 Super Bowl commercial that focuses on …:

https://t.co/13RSL0wSUw",0.166666666667,0.333333333333,2018-02-01 17:01:08,positive
107,Consumer Staple Remover $XLP Also $PG $KO $PEP https://t.co/ciwjDUi3yR,0.0,0.0,2018-02-01 16:34:07,neutral
108,"Coca $KO Shareholder Haverford Financial Services Has Raised Its Position by $490,545 https://t.co/qmA91SER7C",0.0,0.0,2018-02-01 16:24:49,neutral
109,Commonwealth Bank of Australia Increases Holdings in The Coca-Cola Co $KO https://t.co/PZq6IHvUwo,0.0,0.0,2018-02-01 15:29:29,neutral
110,Elevated Implied Volatility $HD $XLY $CSCO $SWN $MRK $JNJ $XLK $QQQ $BMY $CMG $USG $DIA $KO #optionstrading https://t.co/0QdksxN0mq,0.0,0.0,2018-02-01 15:22:33,neutral
111,https://t.co/gu5gmbsWGe | 42s top5 $SKX $VCO $PFGC $PVH $DECK | top5 mktGain $MDLZ $ABEV $MO $PM $KO | top5 mktLoss… https://t.co/0SFnkzXBXe,0.0,0.0,2018-02-01 15:08:15,neutral
112,RT @MarketChmln: Largest $Notional Buy On Close Order Imbalances $PFE $KO $MON $PNC $BAC $PG $MMM $RRC $HST $DWDP https://t.co/YjDKa83LBr,0.0,0.0,2018-02-01 15:07:33,neutral
113,The Coca-Cola Co: Heavy volume for Coca-Cola Company (The) stock. $KO https://t.co/HzDteQOixE https://t.co/SGrpJcCPxv,-0.2,0.5,2018-02-01 15:04:13,negative
114,RT @fienckskj: $KO $BUD $CAPE $PFE $GRNH $PTOI $BLGO $GIGL $TTCM $LYC $HPNN $GPRO $PFE $TWTR $BIEI $HIRU $BMXC $ICNB $MCOA $PBIO $ISBG $F $…,0.0,0.0,2018-02-01 15:00:55,neutral
115,RT @fienckskj: $KO $BUD $CAPE $PFE $GRNH $PTOI $BLGO $GIGL $TTCM $LYC $HPNN $GPRO $PFE $TWTR $BIEI $HIRU $BMXC $ICNB $MCOA $PBIO $ISBG $F $…,0.0,0.0,2018-02-01 14:55:18,neutral
116,RT @fienckskj: $KO $BUD $CAPE $PFE $GRNH $PTOI $BLGO $GIGL $TTCM $LYC $HPNN $GPRO $PFE $TWTR $BIEI $HIRU $BMXC $ICNB $MCOA $PBIO $ISBG $F $…,0.0,0.0,2018-02-01 14:55:12,neutral
117,$KO https://t.co/F8UYSn9EB6,0.0,0.0,2018-02-01 14:51:59,neutral
118,$KO $BUD $CAPE $PFE $GRNH $PTOI $BLGO $GIGL $TTCM $LYC $HPNN $GPRO $PFE $TWTR $BIEI $HIRU $BMXC $ICNB $MCOA $PBIO… https://t.co/78PsCVG7Lz,0.0,0.0,2018-02-01 14:48:22,neutral
119,"$KO:

Coca-Cola Launches ‘A Coke for Everyone’ with Debut of New Ad …:

https://t.co/YnFcNhNiY5",0.136363636364,0.454545454545,2018-02-01 14:46:04,positive
120,$KO Coca-Cola Launches ‘A Coke for Everyone’ with Debut of New Ad Campaign During Big Game... - https://t.co/DZ6XMJ8LiV,-0.0878787878788,0.318181818182,2018-02-01 14:35:35,negative
121,RT @stophahs: $ecyt calls bought yester could be next leg up $srpt $atos $fb $baba $crm $vmw $spy $nflx $amzn $cat $de $tsla $xom $teck $ze…,0.0,0.0,2018-02-01 14:13:32,neutral
122,Nichols &amp; Pratt Advisers Llp Trimmed Coca Cola Co $KO Stake https://t.co/JctrmiUPmN,0.0,0.0,2018-02-01 14:07:55,neutral
123,"$AMZN $KO:

Some Companies Play It Safe in Super Bowl Ads:

https://t.co/Ne6wuGje24",0.416666666667,0.583333333333,2018-02-01 14:03:16,positive
124,"As Coca Cola Co Com $KO Share Value Rose, Holder Lowe Brockenbrough &amp; Company Has Trimmed Position by $318,...",0.6,0.95,2018-02-01 13:46:04,positive
125,"Even though this is just in the UK, I am sure this happening elsewhere too. It speaks to the need for more consolid… https://t.co/OZyMVpcSfq",0.5,0.694444444444,2018-02-01 13:45:21,positive
126,RT @WinfieldSmart: Big Money Rushes to the Super Bowl: Market Recon $SPX $RUT $BABA $GOOGL $AMZN $AAPL $BUD $KO $PEP $INTU $VZ $DIS $FOXA $…,0.166666666667,0.383333333333,2018-02-01 13:45:21,positive
127,RT @Sarge986: Big Money Rushes to the Super Bowl: Market Recon $SPX $RUT $BABA $GOOGL $AMZN $AAPL $BUD $KO $PEP $INTU $VZ $DIS $FOXA $TWX $…,0.166666666667,0.383333333333,2018-02-01 13:08:19,positive
128,"Unilever echoes Colgate. Volume growth returning and price rises moderating, especially in Latin America. That’s a… https://t.co/b2tlsNHlHW",0.0,1.0,2018-02-01 13:05:25,neutral
129,Big Money Rushes to the Super Bowl: Market Recon $SPX $RUT $BABA $GOOGL $AMZN $AAPL $BUD $KO $PEP $INTU $VZ $DIS… https://t.co/giZVXa4TzO,0.166666666667,0.383333333333,2018-02-01 13:00:59,positive
130,Big Money Rushes to the Super Bowl: Market Recon $SPX $RUT $BABA $GOOGL $AMZN $AAPL $BUD $KO $PEP $INTU $VZ $DIS… https://t.co/279KcAFjdG,0.166666666667,0.383333333333,2018-02-01 12:59:52,positive
